date,price,unit,trend
2024-07-19,738.0,元/克,涨
2024-07-22,728.0,元/克,涨
2024-07-23,729.0,元/克,跌
2024-07-24,730.0,元/克,跌
2024-07-25,728.0,元/克,涨
2024-07-26,715.0,元/克,涨
2024-07-29,728.0,元/克,跌
2024-07-30,723.0,元/克,涨
2024-07-31,728.0,元/克,跌
2024-08-01,737.0,元/克,跌
2024-08-02,738.0,元/克,跌
2024-08-05,724.0,元/克,涨
2024-08-06,721.0,元/克,涨
2024-08-07,717.0,元/克,涨
2024-08-08,717.0,元/克,平
2024-08-09,727.0,元/克,跌
2024-08-10,728.0,元/克,跌
2024-08-12,728.0,元/克,平
2024-08-13,740.0,元/克,跌
2024-08-14,736.0,元/克,涨
2024-08-15,730.0,元/克,涨
2024-08-16,736.0,元/克,跌
2024-08-18,746.0,元/克,跌
2024-08-19,743.0,元/克,涨
2024-08-20,742.0,元/克,涨
2024-08-21,743.0,元/克,跌
2024-08-22,745.0,元/克,跌
2024-08-23,741.0,元/克,涨
2024-08-24,743.0,元/克,跌
2024-08-26,743.0,元/克,平
2024-08-27,745.0,元/克,跌
2024-08-28,747.0,元/克,跌
2024-08-29,746.0,元/克,涨
2024-08-30,745.0,元/克,涨
2024-08-31,741.0,元/克,涨
2024-09-02,741.0,元/克,平
2024-09-03,741.0,元/克,平
2024-09-04,740.0,元/克,涨
2024-09-05,740.0,元/克,平
2024-09-06,743.0,元/克,跌
2024-09-07,740.0,元/克,涨
2024-09-09,738.0,元/克,涨
2024-09-10,742.0,元/克,跌
2024-09-11,745.0,元/克,跌
2024-09-12,745.0,元/克,平
2024-09-13,755.0,元/克,跌
2024-09-14,759.0,元/克,跌
2024-09-17,759.0,元/克,平
2024-09-18,758.0,元/克,涨
2024-09-19,752.0,元/克,涨
2024-09-20,759.0,元/克,跌
2024-09-21,765.0,元/克,跌
2024-09-23,764.0,元/克,涨
2024-09-24,769.0,元/克,跌
2024-09-25,775.0,元/克,跌
2024-09-26,776.0,元/克,跌
2024-09-27,776.0,元/克,平
2024-09-28,772.0,元/克,涨
2024-09-29,772.0,元/克,平
2024-09-30,772.0,元/克,平
2024-10-01,767.0,元/克,涨
2024-10-02,773.0,元/克,跌
2024-10-03,776.0,元/克,跌
2024-10-04,777.0,元/克,跌
2024-10-05,773.0,元/克,涨
2024-10-06,773.0,元/克,平
2024-10-07,773.0,元/克,平
2024-10-08,773.0,元/克,平
2024-10-09,764.0,元/克,涨
2024-10-10,763.0,元/克,涨
2024-10-11,771.0,元/克,跌
2024-10-12,777.0,元/克,跌
2024-10-14,775.0,元/克,涨
2024-10-15,777.0,元/克,跌
2024-10-16,786.0,元/克,跌
2024-10-17,793.0,元/克,跌
2024-10-18,799.0,元/克,跌
2024-10-19,804.0,元/克,跌
2024-10-21,806.0,元/克,跌
2024-10-22,808.0,元/克,跌
2024-10-23,813.0,元/克,跌
2024-10-24,804.0,元/克,涨
2024-10-25,808.0,元/克,跌
2024-10-28,810.0,元/克,跌
2024-10-29,812.0,元/克,跌
2024-10-30,822.0,元/克,跌
2024-10-31,825.0,元/克,跌
2024-11-01,812.0,元/克,涨
2024-11-04,811.0,元/克,涨
2024-11-05,810.0,元/克,涨
2024-11-06,811.0,元/克,跌
2024-11-07,795.0,元/克,涨
2024-11-08,799.0,元/克,跌
2024-11-09,802.0,元/克,跌
2024-11-11,799.0,元/克,涨
2024-11-12,787.0,元/克,涨
2024-11-13,782.0,元/克,涨
2024-11-14,775.0,元/克,涨
2024-11-15,772.0,元/克,涨
2024-11-16,771.0,元/克,涨
2024-11-18,773.0,元/克,跌
2024-11-19,784.0,元/克,跌
2024-11-20,793.0,元/克,跌
2024-11-21,799.0,元/克,跌
2024-11-22,804.0,元/克,跌
2024-11-23,813.0,元/克,跌
2024-11-25,812.0,元/克,涨
2024-11-26,789.0,元/克,涨
2024-11-27,790.0,元/克,跌
2024-11-28,793.0,元/克,跌
2024-11-29,791.0,元/克,涨
2024-12-01,799.0,元/克,跌
2024-12-02,794.0,元/克,涨
2024-12-03,798.0,元/克,跌
2024-12-04,799.0,元/克,跌
2024-12-05,799.0,元/克,平
2024-12-06,795.0,元/克,涨
2024-12-08,798.0,元/克,跌
2024-12-09,797.0,元/克,涨
2024-12-10,806.0,元/克,跌
2024-12-11,813.0,元/克,跌
2024-12-12,817.0,元/克,跌
2024-12-13,811.0,元/克,涨
2024-12-15,802.0,元/克,涨
2024-12-16,799.0,元/克,涨
2024-12-17,803.0,元/克,跌
2024-12-18,802.0,元/克,涨
2024-12-19,790.0,元/克,涨
2024-12-20,790.0,元/克,平
2024-12-21,799.0,元/克,跌
2024-12-23,799.0,元/克,平
2024-12-24,799.0,元/克,平
2024-12-25,799.0,元/克,平
2024-12-26,802.0,元/克,跌
2024-12-27,803.0,元/克,跌
2024-12-28,799.0,元/克,涨
2024-12-30,799.0,元/克,平
2024-12-31,799.0,元/克,平
2025-01-02,804.0,元/克,跌
2025-01-03,813.0,元/克,跌
2025-01-05,812.0,元/克,涨
2025-01-06,812.0,元/克,平
2025-01-07,811.0,元/克,涨
2025-01-08,812.0,元/克,跌
2025-01-09,815.0,元/克,跌
2025-01-10,820.0,元/克,跌
2025-01-12,826.0,元/克,跌
2025-01-13,826.0,元/克,平
2025-01-14,821.0,元/克,涨
2025-01-15,821.0,元/克,平
2025-01-16,826.0,元/克,跌
2025-01-17,829.0,元/克,跌
2025-01-20,824.0,元/克,涨
2025-01-21,824.0,元/克,平
2025-01-22,833.0,元/克,跌
2025-01-23,835.0,元/克,跌
2025-01-24,837.0,元/克,跌
2025-01-26,836.0,元/克,涨
2025-01-27,836.0,元/克,平
2025-01-28,830.0,元/克,涨
2025-01-29,835.0,元/克,跌
2025-01-30,835.0,元/克,平
2025-01-31,843.0,元/克,跌
2025-02-01,846.0,元/克,跌
2025-02-02,846.0,元/克,平
2025-02-03,846.0,元/克,平
2025-02-04,853.0,元/克,跌
2025-02-05,864.0,元/克,跌
2025-02-06,870.0,元/克,跌
2025-02-07,867.0,元/克,涨
2025-02-08,870.0,元/克,跌
2025-02-10,872.0,元/克,跌
2025-02-11,886.0,元/克,跌
2025-02-12,885.0,元/克,涨
2025-02-13,887.0,元/克,跌
2025-02-14,890.0,元/克,跌
2025-02-16,877.0,元/克,涨
2025-02-17,876.0,元/克,涨
2025-02-18,881.0,元/克,跌
2025-02-19,890.0,元/克,跌
2025-02-20,892.0,元/克,跌
2025-02-21,891.0,元/克,涨
2025-02-22,889.0,元/克,涨
2025-02-24,887.0,元/克,涨
2025-02-25,892.0,元/克,跌
2025-02-26,885.0,元/克,涨
2025-02-27,885.0,元/克,平
2025-02-28,877.0,元/克,涨
2025-03-01,877.0,元/克,平
2025-03-03,872.0,元/克,涨
2025-03-04,879.0,元/克,跌
2025-03-05,882.0,元/克,跌
2025-03-06,882.0,元/克,平
2025-03-07,879.0,元/克,涨
2025-03-08,879.0,元/克,平
2025-03-10,882.0,元/克,跌
2025-03-11,878.0,元/克,涨
2025-03-12,881.0,元/克,跌
2025-03-13,889.0,元/克,跌
2025-03-14,903.0,元/克,跌
2025-03-15,902.0,元/克,涨
2025-03-17,902.0,元/克,平
2025-03-18,904.0,元/克,跌
2025-03-19,914.0,元/克,跌
2025-03-20,920.0,元/克,跌
2025-03-21,920.0,元/克,平
2025-03-22,920.0,元/克,平
2025-03-24,913.0,元/克,涨
2025-03-25,914.0,元/克,跌
2025-03-26,916.0,元/克,跌
2025-03-27,918.0,元/克,跌
2025-03-28,929.0,元/克,跌
2025-03-29,935.0,元/克,跌
2025-03-31,934.0,元/克,涨
2025-04-01,951.0,元/克,跌
2025-04-02,953.0,元/克,跌
2025-04-03,961.0,元/克,跌
2025-04-04,946.0,元/克,涨
2025-04-06,931.0,元/克,涨
2025-04-07,918.0,元/克,涨
2025-04-08,927.0,元/克,跌
2025-04-09,930.0,元/克,跌
2025-04-10,957.0,元/克,跌
2025-04-11,983.0,元/克,跌
2025-04-12,988.0,元/克,跌
2025-04-14,986.0,元/克,涨
2025-04-15,986.0,元/克,平
2025-04-16,1003.0,元/克,跌
2025-04-17,1025.0,元/克,跌
2025-04-18,1023.0,元/克,涨
2025-04-19,1022.0,元/克,涨
2025-04-21,1038.0,元/克,跌
2025-04-22,1058.0,元/克,跌
2025-04-23,1052.0,元/克,涨
2025-04-24,1031.0,元/克,涨
2025-04-25,1036.0,元/克,跌
2025-04-27,1019.0,元/克,涨
2025-04-28,1022.0,元/克,跌
2025-04-29,1022.0,元/克,平
2025-04-30,1016.0,元/克,涨
2025-05-01,1016.0,元/克,平
2025-05-02,992.0,元/克,涨
2025-05-03,987.0,元/克,涨
2025-05-04,987.0,元/克,平
2025-05-05,991.0,元/克,跌
2025-05-06,1022.0,元/克,跌
2025-05-07,1031.0,元/克,跌
2025-05-08,1036.0,元/克,跌
2025-05-09,1019.0,元/克,涨
2025-05-10,1019.0,元/克,平
2025-05-12,1000.0,元/克,涨
2025-05-13,987.0,元/克,涨
2025-05-14,987.0,元/克,平
2025-05-15,972.0,元/克,涨
2025-05-16,978.0,元/克,跌
2025-05-17,972.0,元/克,涨
2025-05-19,982.0,元/克,跌
2025-05-20,977.0,元/克,涨
2025-05-21,1004.0,元/克,跌
2025-05-22,1005.0,元/克,跌
2025-05-23,1002.0,元/克,涨
2025-05-24,1014.0,元/克,跌
2025-05-26,1008.0,元/克,涨
2025-05-27,1007.0,元/克,涨
2025-05-28,997.0,元/克,涨
2025-05-29,987.0,元/克,涨
2025-05-30,999.0,元/克,跌
2025-05-31,995.0,元/克,涨
2025-06-02,998.0,元/克,跌
2025-06-03,1019.0,元/克,跌
2025-06-04,1008.0,元/克,涨
2025-06-05,1016.0,元/克,跌
2025-06-06,1008.0,元/克,涨
2025-06-07,999.0,元/克,涨
2025-06-09,996.0,元/克,涨
2025-06-10,999.0,元/克,跌
2025-06-11,1003.0,元/克,跌
2025-06-12,1013.0,元/克,跌
2025-06-13,1026.0,元/克,跌
2025-06-14,1030.0,元/克,跌
2025-06-16,1031.0,元/克,跌
2025-06-17,1018.0,元/克,涨
2025-06-18,1016.0,元/克,涨
2025-06-19,1016.0,元/克,平
2025-06-20,1012.0,元/克,涨
2025-06-21,1012.0,元/克,平
2025-06-23,1012.0,元/克,平
2025-06-24,1007.0,元/克,涨
2025-06-25,999.0,元/克,涨
2025-06-26,1000.0,元/克,跌
2025-06-27,996.0,元/克,涨
2025-06-28,987.0,元/克,涨
2025-06-30,984.0,元/克,涨
2025-07-01,995.0,元/克,跌
2025-07-02,1002.0,元/克,跌
2025-07-03,1002.0,元/克,平
2025-07-04,999.0,元/克,涨
2025-07-05,1000.0,元/克,跌
2025-07-07,999.0,元/克,涨
2025-07-08,1000.0,元/克,跌
2025-07-09,995.0,元/克,涨
2025-07-10,996.0,元/克,跌
2025-07-11,999.0,元/克,跌
2025-07-12,1003.0,元/克,跌
2025-07-14,1005.0,元/克,跌
2025-07-15,1003.0,元/克,涨
2025-07-16,999.0,元/克,涨
2025-07-17,1002.0,元/克,跌
2025-07-18,1002.0,元/克,平
2025-07-19,1004.0,元/克,跌
2025-07-21,1004.0,元/克,平
2025-07-22,1014.0,元/克,跌
2025-07-23,1023.0,元/克,跌
2025-07-24,1012.0,元/克,涨
2025-07-25,1004.0,元/克,涨
2025-07-26,999.0,元/克,涨
2025-07-28,997.0,元/克,涨
2025-07-29,995.0,元/克,涨
2025-07-30,999.0,元/克,跌
2025-07-31,992.0,元/克,涨
2025-08-01,994.0,元/克,跌
2025-08-02,1010.0,元/克,跌
2025-08-04,1007.0,元/克,涨
2025-08-05,1013.0,元/克,跌
2025-08-06,1013.0,元/克,平
2025-08-07,1012.0,元/克,涨
2025-08-08,1016.0,元/克,涨
2025-08-09,1017.0,元/克,跌
2025-08-11,1013.0,元/克,涨
2025-08-12,1004.0,元/克,涨
2025-08-13,1002.0,元/克,涨
2025-08-14,1007.0,元/克,跌
2025-08-15,1000.0,元/克,涨
2025-08-16,1000.0,元/克,平
2025-08-18,1002.0,元/克,跌
2025-08-19,1002.0,元/克,平
2025-08-20,997.0,元/克,涨
2025-08-21,1002.0,元/克,跌
2025-08-22,1002.0,元/克,平
2025-08-23,1008.0,元/克,跌
2025-08-25,1007.0,元/克,涨
2025-08-26,1010.0,元/克,跌
2025-08-27,1010.0,元/克,平
2025-08-28,1012.0,元/克,跌
2025-08-29,1013.0,元/克,跌
2025-08-30,1015.0,元/克,跌
2025-09-01,1023.0,元/克,跌
2025-09-02,1034.0,元/克,跌
2025-09-03,1052.0,元/克,跌
2025-09-04,1057.0,元/克,跌
2025-09-05,1053.0,元/克,涨
2025-09-06,1062.0,元/克,跌
2025-09-08,1062.0,元/克,平
2025-09-09,1073.0,元/克,跌
2025-09-10,1071.0,元/克,涨
2025-09-11,1078.0,元/克,跌
2025-09-12,1074.0,元/克,涨
2025-09-13,1078.0,元/克,跌
2025-09-15,1074.0,元/克,涨
2025-09-16,1087.0,元/克,跌
2025-09-17,1086.0,元/克,涨
2025-09-18,1075.0,元/克,涨
2025-09-19,1067.0,元/克,涨
2025-09-20,1079.0,元/克,跌
2025-09-22,1084.0,元/克,跌
2025-09-23,1097.0,元/克,跌
2025-09-24,1105.0,元/克,跌
2025-09-25,1105.0,元/克,平
2025-09-26,1106.0,元/克,跌
2025-09-28,1110.0,元/克,跌
2025-09-29,1108.0,元/克,涨
2025-09-30,1126.0,元/克,跌
2025-10-01,1125.0,元/克,涨
2025-10-02,1125.0,元/克,平
2025-10-03,1125.0,元/克,平
2025-10-04,1129.0,元/克,跌
2025-10-05,1129.0,元/克,平
2025-10-06,1138.0,元/克,跌
2025-10-07,1151.0,元/克,跌
2025-10-08,1160.0,元/克,跌
2025-10-09,1160.0,元/克,平
2025-10-10,1165.0,元/克,跌
2025-10-11,1183.0,元/克,跌
2025-10-13,1189.0,元/克,跌
2025-10-14,1218.0,元/克,跌
2025-10-15,1235.0,元/克,跌
2025-10-16,1248.0,元/克,跌
2025-10-17,1279.0,元/克,跌
2025-10-18,1262.0,元/克,涨
2025-10-20,1258.0,元/克,涨
2025-10-21,1294.0,元/克,跌
2025-10-22,1211.0,元/克,涨
2025-10-23,1222.0,元/克,跌
2025-10-24,1227.0,元/克,跌
2025-10-25,1228.0,元/克,跌
2025-10-27,1220.0,元/克,涨
2025-10-28,1198.0,元/克,涨
2025-10-29,1186.0,元/克,涨
2025-10-30,1179.0,元/克,涨
2025-10-31,1193.0,元/克,跌
2025-11-01,1193.0,元/克,平
2025-11-03,1256.0,元/克,跌
2025-11-04,1262.0,元/克,跌
2025-11-05,1249.0,元/克,涨
2025-11-06,1256.0,元/克,跌
2025-11-07,1263.0,元/克,跌
2025-11-08,1268.0,元/克,跌
2025-11-10,1273.0,元/克,跌
2025-11-11,1310.0,元/克,跌
2025-11-12,1310.0,元/克,平
2025-11-13,1325.0,元/克,跌
2025-11-14,1315.0,元/克,涨
2025-11-15,1295.0,元/克,涨
2025-11-17,1289.0,元/克,涨
2025-11-18,1285.0,元/克,涨
2025-11-19,1291.0,元/克,跌
2025-11-20,1302.0,元/克,跌
2025-11-21,1298.0,元/克,涨
2025-11-22,1305.0,元/克,跌
2025-11-24,1295.0,元/克,涨
2025-11-25,1315.0,元/克,跌
2025-11-26,1315.0,元/克,平
2025-11-27,1316.0,元/克,跌
2025-11-28,1321.0,元/克,跌
2025-11-29,1325.0,元/克,跌
2025-12-01,1327.0,元/克,跌
2025-12-02,1327.0,元/克,平
2025-12-03,1327.0,元/克,平
2025-12-04,1325.0,元/克,涨
2025-12-05,1325.0,元/克,平
2025-12-06,1328.0,元/克,跌
2025-12-08,1325.0,元/克,涨
2025-12-09,1325.0,元/克,平
2025-12-10,1325.0,元/克,平
2025-12-11,1336.0,元/克,跌
2025-12-12,1339.0,元/克,跌
2025-12-13,1345.0,元/克,跌
2025-12-15,1352.0,元/克,跌
2025-12-16,1352.0,元/克,平
2025-12-17,1353.0,元/克,跌
2025-12-18,1359.0,元/克,跌
2025-12-19,1356.0,元/克,涨
2025-12-20,1361.0,元/克,跌
2025-12-22,1367.0,元/克,跌
2025-12-23,1402.0,元/克,跌
2025-12-24,1413.0,元/克,跌
2025-12-25,1397.0,元/克,涨
2025-12-26,1413.0,元/克,跌
2025-12-27,1408.0,元/克,涨
2025-12-29,1403.0,元/克,涨
2025-12-30,1359.0,元/克,涨
2025-12-31,1365.0,元/克,跌
2026-01-01,1354.0,元/克,涨
2026-01-02,1357.0,元/克,跌
2026-01-03,1356.0,元/克,涨
2026-01-04,1356.0,元/克,平
2026-01-05,1377.0,元/克,跌
2026-01-06,1389.0,元/克,跌
2026-01-07,1402.0,元/克,跌
2026-01-08,1396.0,元/克,涨
2026-01-09,1395.0,元/克,涨
2026-01-10,1407.0,元/克,跌
2026-01-12,1429.0,元/克,跌
2026-01-13,1427.0,元/克,涨
2026-01-14,1435.0,元/克,跌
2026-01-15,1439.0,元/克,跌
2026-01-16,1434.0,元/克,涨
2026-01-17,1435.0,元/克,跌
2026-01-19,1459.0,元/克,跌
2026-01-20,1455.0,元/克,涨
2026-01-21,1493.0,元/克,跌
2026-01-22,1496.0,元/克,跌
2026-01-23,1548.0,元/克,跌
2026-01-26,1575.0,元/克,跌
2026-01-27,1575.0,元/克,平
2026-01-28,1618.0,元/克,跌
2026-01-29,1706.0,元/克,跌
2026-01-30,1668.0,元/克,涨
2026-01-31,1546.0,元/克,涨
2026-02-02,1489.0,元/克,涨
2026-02-03,1498.0,元/克,跌
2026-02-04,1571.0,元/克,跌
2026-02-05,1555.0,元/克,涨
2026-02-06,1485.0,元/克,涨
2026-02-09,1556.0,元/克,跌
2026-02-25,1566.0,元/克,跌
2026-02-26,1566.0,元/克,平
2026-02-27,1566.0,元/克,平
2026-03-02,1620.0,元/克,跌
2026-03-03,1642.0,元/克,跌
2026-03-04,1603.0,元/克,涨
2026-03-05,1590.0,元/克,涨
2026-03-06,1580.0,元/克,涨
2026-03-09,1571.0,元/克,涨
2026-03-10,1580.0,元/克,跌
2026-03-11,1593.0,元/克,跌
2026-03-12,1580.0,元/克,涨
2026-03-13,1570.0,元/克,涨
2026-03-16,1560.0,元/克,涨
2026-03-17,1552.0,元/克,涨
2026-03-18,1550.0,元/克,涨
2026-03-19,1498.0,元/克,涨
2026-03-20,1445.0,元/克,涨
2026-03-23,1374.0,元/克,涨
2026-03-24,1345.0,元/克,涨
2026-03-25,1411.0,元/克,跌
2026-03-26,1410.0,元/克,涨
2026-03-27,1365.0,元/克,涨
2026-03-30,1395.0,元/克,涨
2026-03-31,1395.0,元/克,平
2026-04-01,1445.0,元/克,跌
2026-04-02,1445.0,元/克,平
2026-04-03,1446.0,元/克,跌
2026-04-04,1435.0,元/克,涨
2026-04-06,1436.0,元/克,跌
2026-04-07,1436.0,元/克,平
2026-04-08,1470.0,元/克,跌
2026-04-09,1449.0,元/克,涨
2026-04-10,1450.0,元/克,跌
2026-04-13,1446.0,元/克,涨
2026-04-14,1450.0,元/克,跌
2026-04-15,1477.0,元/克,跌
2026-04-16,1477.0,元/克,平
2026-04-17,1468.0,元/克,涨
2026-04-20,1461.0,元/克,涨
2026-04-21,1465.0,元/克,跌
2026-04-22,1457.0,元/克,涨
2026-04-23,1456.0,元/克,涨
2026-04-24,1443.0,元/克,涨
2026-04-27,1443.0,元/克,平
2026-04-28,1439.0,元/克,涨
2026-04-29,1415.0,元/克,涨
2026-04-30,1406.0,元/克,涨
2026-05-06,1418.0,元/克,跌
2026-05-07,1435.0,元/克,跌
2026-05-08,1437.0,元/克,跌
2026-05-11,1429.0,元/克,涨
2026-05-12,1441.0,元/克,跌
2026-05-13,1436.0,元/克,涨
2026-05-14,1428.0,元/克,涨
2026-05-15,1411.0,元/克,涨
2026-05-18,1379.0,元/克,涨
2026-05-19,1397.0,元/克,跌
2026-05-20,1373.0,元/克,涨
2026-05-21,1380.0,元/克,跌
2026-05-22,1380.0,元/克,平
2026-05-25,1395.0,元/克,跌
2026-05-26,1386.0,元/克,涨
2026-05-27,1377.0,元/克,涨
2026-05-28,1355.0,元/克,涨
2026-05-29,1368.0,元/克,跌
2026-06-01,1377.0,元/克,跌
2026-06-02,1360.0,元/克,涨
2026-06-03,1361.0,元/克,跌
2026-06-04,1355.0,元/克,涨
2026-06-05,1356.0,元/克,跌
2026-06-08,1325.0,元/克,跌
2026-06-09,1317.0,元/克,涨
2026-06-10,1276.0,元/克,涨
2026-06-11,1238.0,元/克,涨
2026-06-12,1266.0,元/克,跌
2026-06-15,1290.0,元/克,跌
2026-06-16,1310.0,元/克,跌
2026-06-17,1313.0,元/克,跌
2026-06-18,1310.0,元/克,涨
2026-06-19,1265.0,元/克,涨
2026-06-20,1258.0,元/克,涨
2026-06-22,1279.0,元/克,跌
2026-06-23,1272.0,元/克,涨
2026-06-24,1238.0,元/克,涨
2026-06-25,1219.0,元/克,涨
2026-06-26,1226.0,元/克,跌
2026-06-27,1235.0,元/克,跌
2026-06-29,1237.0,元/克,跌
2026-06-30,1206.0,元/克,涨
2026-07-01,1208.0,元/克,跌
2026-07-02,1235.0,元/克,跌
2026-07-03,1261.0,元/克,跌
2026-07-04,1260.0,元/克,涨
2026-07-06,1269.0,元/克,跌
2026-07-07,1263.0,元/克,涨
2026-07-08,1246.0,元/克,涨
2026-07-09,1242.0,元/克,涨
2026-07-10,1256.0,元/克,跌
2026-07-11,1251.0,元/克,涨
2026-07-13,1237.0,元/克,涨
2026-07-14,1217.0,元/克,涨
2026-07-15,1233.0,元/克,跌
2026-07-16,1229.0,元/克,涨
